10,3.0
20,5.67
30,7.0
40,6.0
50,8.83
60,9.14
70,10.25
80,10.89
90,10.4
100,12.7
110,13.2
120,13.6
130,14.3
140,15.8
150,14.4
160,13.5
170,13.6
180,13.3
190,13.5
200,13.2
210,15.9
220,18.2
230,19.9
240,20.1
250,20.2
260,20.9
270,19.9
280,20.2
290,20.7
300,20.0
310,17.5
320,15.3
330,12.0
340,10.7
350,10.5
360,12.8
370,12.9
380,16.1
390,17.7
400,18.7
410,17.7
420,18.7
430,19.5
440,19.1
450,19.3
460,21.4
470,20.7
480,18.1
490,20.5
500,20.1
510,21.2
520,18.8
530,20.8
540,20.9
550,22.4
560,19.0
570,20.5
580,22.9
590,20.6
600,21.2
610,21.8
620,24.0
630,21.6
640,23.5
650,21.2
660,20.4
670,20.3
680,15.9
690,15.4
700,14.1
710,13.9
720,11.8
730,11.9
740,10.0
750,10.0
760,10.6
770,11.0
780,12.3
790,10.1
800,9.6
810,8.2
820,10.2
830,10.6
840,11.7
850,13.7
860,12.2
870,10.3
880,10.3
890,10.2
900,10.8
910,11.2
920,10.2
930,11.3
940,10.1
950,12.1
960,14.2
970,14.2
980,15.4
990,15.5
1000,16.4
1010,17.7
1020,17.2
1030,15.7
1040,18.0
1050,14.0
1060,13.5
1070,13.5
1080,11.2
1090,14.6
1100,13.6
1110,13.3
1120,16.4
1130,16.5
1140,15.3
1150,16.5
1160,16.8
1170,20.3
1180,22.4
1190,22.6
1200,22.5
1210,23.8
1220,21.2
1230,22.0
1240,22.9
1250,21.7
1260,21.4
1270,17.9
1280,19.2
1290,16.8
1300,19.1
1310,18.3
1320,17.9
1330,17.4
1340,15.5
1350,17.0
1360,16.7
1370,18.1
1380,14.6
1390,13.5
1400,11.9
1410,12.6
1420,12.6
1430,14.6
1440,17.8
1450,16.3
1460,18.0
1470,17.5
1480,20.8
1490,20.6
1500,20.3
1510,18.4
1520,19.1
1530,16.2
1540,13.4
1550,13.6
1560,10.9
1570,12.9
1580,11.0
1590,13.9
1600,14.3
1610,13.4
1620,13.7
1630,14.4
1640,17.9
1650,18.5
1660,20.7
1670,18.5
1680,17.5
1690,15.9
1700,17.3
1710,18.7
1720,17.0
1730,17.0
1740,14.1
1750,14.6
1760,12.3
1770,13.7
1780,14.5
1790,14.1
1800,11.7
1810,11.0
1820,13.4
1830,12.7
1840,12.9
1850,11.7
1860,12.1
1870,11.5
1880,12.0
1890,11.8
1900,14.4
1910,13.7
1920,14.5
1930,14.6
1940,16.1
1950,16.4
1960,17.8
1970,17.1
1980,16.9
1990,17.7
2000,14.4
2010,14.8
2020,13.1
2030,15.2
2040,13.5
2050,15.5
2060,15.0
2070,15.3
2080,14.6
