10,5.5
20,6.67
30,7.75
40,6.6
50,12.17
60,12.57
70,11.38
80,11.33
90,11.9
100,12.9
110,13.6
120,13.8
130,16.6
140,18.0
150,15.2
160,16.1
170,16.4
180,17.8
190,16.4
200,16.5
210,15.5
220,16.1
230,14.2
240,12.9
250,12.1
260,10.3
270,10.0
280,7.7
290,14.8
300,16.7
310,18.2
320,19.6
330,21.4
340,21.3
350,22.6
360,22.2
370,26.7
380,28.0
390,22.7
400,22.3
410,22.8
420,21.1
430,19.3
440,23.0
450,21.5
460,22.2
470,18.8
480,17.8
490,17.5
500,15.1
510,15.7
520,15.7
530,14.4
540,11.7
550,13.1
560,13.0
570,13.4
580,15.1
590,17.9
600,18.0
610,17.5
620,17.8
630,19.4
640,18.8
650,18.3
660,19.6
670,18.4
680,17.2
690,13.5
700,13.4
710,12.7
720,12.0
730,14.3
740,15.2
750,14.3
760,12.4
770,13.2
780,13.7
790,13.0
800,15.1
810,13.7
820,16.5
830,13.3
840,12.8
850,13.0
860,13.6
870,13.4
880,12.2
890,12.2
900,10.7
910,11.2
920,7.6
930,12.7
940,12.6
950,15.5
960,15.2
970,18.7
980,20.4
990,21.0
1000,21.6
1010,22.2
1020,22.4
1030,18.3
1040,20.4
1050,17.7
1060,17.5
1070,13.6
1080,12.7
1090,12.1
1100,11.5
1110,10.7
1120,12.6
1130,12.1
1140,10.0
1150,11.4
1160,11.7
1170,11.8
1180,10.9
1190,12.2
1200,11.6
1210,12.0
1220,10.6
1230,9.0
1240,10.2
1250,12.9
1260,13.4
1270,14.1
1280,16.3
1290,16.4
1300,17.5
1310,16.3
1320,16.8
1330,18.7
1340,16.8
1350,13.2
1360,12.5
1370,12.7
1380,11.0
1390,9.6
1400,11.0
1410,11.4
1420,13.2
1430,13.0
1440,17.1
1450,16.9
1460,18.3
1470,16.8
1480,17.0
1490,19.3
1500,17.2
1510,18.7
1520,15.7
1530,15.3
1540,11.2
1550,11.6
1560,10.9
1570,11.1
1580,10.4
1590,9.8
1600,10.5
1610,8.5
1620,9.3
1630,9.2
1640,11.5
1650,10.4
1660,9.9
1670,10.6
1680,11.2
1690,10.5
1700,10.3
1710,10.7
1720,10.1
1730,9.2
1740,8.0
1750,8.9
1760,10.3
1770,11.1
1780,14.6
1790,13.6
1800,13.3
1810,14.5
1820,16.5
1830,17.9
1840,18.7
1850,19.4
1860,18.1
1870,17.4
1880,15.7
1890,16.1
1900,15.5
1910,16.1
1920,15.0
1930,13.2
1940,11.6
1950,10.3
1960,10.6
1970,10.8
1980,9.0
1990,8.6
2000,9.7
2010,8.2
2020,8.4
2030,8.4
2040,8.1
2050,9.5
2060,9.7
2070,10.0
2080,9.5
2090,9.6
2100,9.9
2110,10.6
2120,10.3
2130,11.4
2140,12.6
2150,12.1
2160,13.1
2170,11.5
2180,12.2
2190,13.2
2200,12.5
2210,11.1
2220,13.4
2230,13.3
2240,12.8
2250,11.6
2260,11.0
2270,12.1
2280,11.3
2290,13.2
2300,14.1
2310,14.7
2320,12.5
2330,11.5
2340,12.4
2350,12.4
2360,11.0
2370,10.4
2380,11.5
2390,9.6
2400,9.4
2410,8.8
2420,8.8
2430,8.8
2440,9.7
2450,11.9
2460,12.5
2470,12.8
2480,14.9
2490,15.4
2500,14.4
2510,16.9
2520,16.7
2530,16.7
2540,15.2
2550,13.5
2560,14.0
2570,15.5
2580,12.3
2590,11.2
2600,11.5
2610,10.3
2620,10.2
2630,10.6
2640,10.4
2650,10.0
2660,12.2
2670,10.5
2680,10.9
2690,11.4
2700,12.0
2710,12.5
2720,12.3
2730,12.0
2740,13.0
2750,13.9
2760,12.1
2770,12.2
2780,12.4
2790,12.7
2800,12.4
2810,12.5
2820,12.8
2830,12.7
2840,13.2
2850,12.8
2860,12.4
2870,12.7
2880,14.4
2890,13.8
2900,13.8
2910,12.1
2920,11.8
2930,13.0
2940,11.9
2950,11.9
2960,11.7
2970,11.0
2980,9.3
2990,9.1
3000,8.7
3010,8.5
3020,7.9
3030,7.3
3040,6.3
3050,5.8
3060,8.4
3070,8.1
3080,8.4
3090,8.3
3100,7.7
3110,8.5
3120,9.7
3130,9.5
3140,10.4
3150,10.9
3160,8.0
3170,8.0
3180,7.2
3190,7.6
3200,8.6
3210,8.1
3220,7.3
3230,7.5
3240,7.5
3250,7.5
3260,7.1
3270,8.0
3280,8.8
3290,8.7
3300,7.7
3310,9.8
3320,10.5
3330,11.1
3340,11.0
3350,11.8
3360,14.4
3370,14.8
3380,14.8
3390,14.5
3400,15.4
3410,14.5
3420,15.1
3430,13.9
3440,13.3
3450,11.9
3460,10.1
3470,9.4
3480,10.1
3490,10.4
3500,10.1
3510,9.6
3520,8.0
3530,8.8
3540,8.4
3550,9.3
3560,10.3
3570,9.7
3580,8.6
3590,8.3
3600,8.5
3610,8.3
3620,9.0
3630,10.5
3640,11.5
3650,12.0
3660,10.0
3670,11.4
3680,11.5
3690,12.0
3700,11.3
3710,11.4
3720,10.9
3730,9.5
3740,9.8
3750,9.8
3760,11.0
3770,9.9
3780,10.6
3790,10.1
3800,10.0
3810,9.1
3820,9.0
3830,8.6
3840,8.1
3850,8.9
3860,8.2
3870,8.2
3880,7.8
3890,8.7
3900,10.0
3910,10.6
3920,10.9
3930,11.2
3940,11.0
3950,9.4
3960,10.0
3970,10.7
3980,9.9
3990,9.8
4000,8.8
4010,9.2
4020,8.7
4030,9.5
4040,10.0
4050,10.1
4060,9.9
4070,9.7
4080,10.5
4090,11.1
4100,12.3
4110,12.4
4120,14.7
4130,14.5
4140,14.6
4150,15.3
4160,14.7
4170,14.6
4180,13.8
4190,13.4
4200,13.0
4210,12.6
4220,10.9
4230,9.8
4240,9.6
4250,8.8
4260,10.8
4270,11.1
4280,12.8
4290,11.4
4300,11.1
4310,12.3
4320,12.8
4330,13.4
4340,13.2
4350,13.0
4360,11.8
4370,11.6
4380,9.8
4390,11.5
4400,11.9
4410,10.6
4420,9.5
4430,10.0
4440,10.1
4450,10.8
4460,9.8
4470,9.9
4480,11.3
4490,10.3
4500,10.4
4510,14.5
4520,15.5
4530,14.1
4540,14.1
4550,14.3
4560,16.1
4570,16.0
4580,14.6
4590,15.3
4600,15.0
4610,10.9
4620,10.4
4630,11.3
4640,10.5
4650,10.4
4660,12.4
4670,14.8
4680,16.5
4690,15.4
4700,14.5
4710,14.8
4720,15.6
4730,15.8
4740,16.5
4750,19.9
4760,16.8
4770,15.5
4780,14.1
4790,13.8
4800,14.7
4810,14.8
4820,14.6
4830,17.2
4840,17.6
4850,14.3
4860,14.5
4870,15.2
4880,15.9
4890,16.8
4900,16.7
4910,15.7
4920,15.8
4930,13.8
4940,15.5
4950,15.2
4960,16.8
