100,-0.05
200,-6.36
300,-8.09
400,-9.96
500,-13.78
600,-11.83
700,-12.22
800,-13.33
900,-12.66
1000,-12.54
1100,-12.07
1200,-11.49
1300,-12.38
1400,-11.56
1500,-10.98
1600,-11.57
1700,-10.94
1800,-10.94
1900,-10.83
2000,-10.86
2100,-10.37
2200,-10.63
2300,-10.56
2400,-10.28
2500,-10.36
2600,-10.2
2700,-10.07
2800,-10.1
2900,-10.47
3000,-10.14
3100,-10.03
3200,-9.93
3300,-9.74
3400,-9.46
3500,-9.3
3600,-9.43
3700,-9.28
3800,-9.13
3900,-8.9
4000,-8.93
4100,-8.77
4200,-8.67
4300,-8.48
4400,-8.29
4500,-8.19
4600,-8.02
4700,-7.87
4800,-7.72
4900,-7.56
5000,-7.51
5100,-7.37
5200,-7.51
5300,-7.43
5400,-7.3
5500,-7.33
5600,-7.26
5700,-7.16
5800,-7.1
5900,-7.11
6000,-7.0
6100,-6.94
6200,-6.83
6300,-6.78
6400,-6.75
6500,-6.65
6600,-6.6
6700,-6.56
6800,-6.47
6900,-6.43
7000,-6.35
7100,-6.31
7200,-6.37
7300,-6.34
7400,-6.26
7500,-6.22
7600,-6.25
7700,-6.17
7800,-6.18
7900,-6.16
8000,-6.13
8100,-6.05
8200,-6.02
8300,-5.95
8400,-5.89
8500,-5.95
8600,-5.88
8700,-5.82
8800,-5.75
8900,-5.73
9000,-5.73
9100,-5.71
9200,-5.72
9300,-5.71
9400,-5.68
9500,-5.66
9600,-5.6
9700,-5.68
9800,-5.63
9900,-5.63
10000,-5.66
10100,-5.66
10200,-5.52
10300,-5.39
10400,-5.41
10500,-5.09
10600,-5.16
10700,-5.13
10800,-4.92
10900,-4.88
11000,-4.82
11100,-4.81
11200,-4.89
11300,-4.69
11400,-4.73
11500,-4.7
11600,-4.49
11700,-4.58
11800,-4.47
11900,-4.44
12000,-4.33
12100,-4.33
12200,-4.25
12300,-4.19
12400,-4.19
12500,-4.06
12600,-4.07
12700,-4.07
12800,-4.01
12900,-3.8
13000,-3.86
13100,-3.79
13200,-3.76
13300,-3.78
13400,-3.82
13500,-3.78
13600,-3.68
13700,-3.73
13800,-3.7
13900,-3.7
14000,-3.66
14100,-3.64
14200,-3.6
14300,-3.72
14400,-3.72
14500,-3.72
14600,-3.78
14700,-3.8
14800,-3.81
14900,-3.82
15000,-3.83
15100,-3.83
15200,-3.7
15300,-3.7
15400,-3.73
15500,-3.71
15600,-3.7
15700,-3.76
15800,-3.78
15900,-3.78
16000,-3.84
16100,-3.84
16200,-3.88
16300,-3.91
16400,-3.92
16500,-3.92
16600,-3.92
16700,-3.88
16800,-3.93
16900,-3.96
17000,-3.95
17100,-3.95
17200,-3.85
17300,-3.8
17400,-3.85
17500,-3.91
17600,-3.91
17700,-3.97
17800,-3.9
17900,-3.91
18000,-3.88
18100,-3.94
18200,-3.91
18300,-4.02
18400,-4.07
18500,-3.95
18600,-4.0
18700,-4.03
18800,-4.07
18900,-4.07
19000,-4.07
19100,-4.04
19200,-3.97
19300,-3.96
19400,-3.96
19500,-3.96
19600,-3.97
19700,-3.87
19800,-3.87
