10,2.5
20,7.0
30,6.0
40,9.6
50,10.67
60,11.0
70,10.62
80,10.22
90,12.5
100,12.7
110,12.9
120,12.6
130,13.9
140,12.6
150,11.8
160,11.7
170,11.8
180,13.1
190,11.6
200,12.6
210,13.8
220,12.7
230,11.4
240,13.3
250,13.8
260,13.4
270,13.0
280,15.6
290,15.2
300,14.3
310,15.2
320,16.0
330,16.7
340,15.5
350,15.1
360,15.5
370,16.9
380,13.1
390,13.2
400,14.1
410,13.0
420,12.2
430,12.7
440,11.1
450,14.2
460,13.2
470,12.7
480,14.1
490,13.9
500,14.7
510,17.4
520,18.4
530,19.0
540,19.1
550,16.1
560,18.8
570,19.3
580,19.1
590,18.3
600,19.8
610,17.3
620,16.5
630,15.0
640,16.9
650,19.8
660,18.0
670,17.9
680,16.3
690,16.0
700,13.2
710,11.6
720,14.4
730,14.0
740,12.8
750,9.8
760,10.1
770,18.9
780,27.1
790,38.4
800,42.8
810,55.3
820,61.9
830,73.9
840,74.3
850,84.7
860,91.6
870,104.8
880,97.7
890,88.7
900,92.8
910,86.6
920,77.6
930,69.4
940,86.7
950,84.9
960,78.2
970,55.0
980,67.6
990,87.2
1000,86.7
1010,91.2
1020,101.2
1030,97.4
1040,91.9
1050,85.1
1060,84.1
1070,100.9
1080,89.9
1090,73.0
1100,71.6
1110,62.2
1120,51.8
1130,55.2
1140,47.3
1150,45.6
1160,57.1
1170,63.9
1180,61.6
1190,60.3
1200,54.2
1210,56.7
1220,60.7
1230,63.7
1240,66.6
1250,66.5
1260,74.7
1270,51.9
1280,71.8
1290,74.2
1300,78.0
1310,77.5
1320,83.5
1330,81.2
1340,80.3
1350,87.2
1360,67.1
1370,65.9
1380,45.6
1390,40.2
1400,35.5
1410,48.2
1420,39.6
1430,36.6
1440,32.5
1450,49.9
1460,60.7
1470,78.6
1480,95.9
1490,96.2
1500,108.7
1510,93.0
1520,101.7
1530,109.3
1540,109.1
1550,92.6
1560,84.9
1570,71.0
1580,55.4
1590,58.8
1600,48.5
1610,48.5
1620,41.6
1630,39.9
1640,37.7
1650,45.5
1660,43.4
1670,39.4
1680,40.0
1690,49.9
1700,51.3
1710,65.6
1720,65.9
1730,82.4
1740,81.8
1750,73.1
1760,75.9
1770,79.5
1780,78.9
1790,82.4
1800,79.0
1810,66.6
1820,63.2
1830,52.6
1840,65.6
1850,59.5
1860,66.9
1870,93.0
1880,93.6
1890,81.2
1900,81.7
1910,91.1
1920,97.1
1930,87.2
1940,74.4
1950,74.2
1960,64.5
1970,37.2
1980,36.2
1990,33.0
2000,35.9
2010,25.5
2020,20.6
2030,21.7
2040,27.8
2050,57.4
2060,58.9
2070,78.5
2080,77.5
2090,80.7
2100,82.4
2110,81.3
2120,83.8
2130,84.4
2140,84.1
2150,62.6
2160,64.8
2170,45.1
2180,45.6
2190,40.8
2200,38.2
2210,41.2
2220,40.5
2230,54.0
2240,50.5
2250,41.7
2260,41.1
2270,39.7
2280,47.2
2290,46.6
2300,43.8
2310,42.6
2320,63.1
2330,51.5
2340,49.0
2350,59.5
2360,56.1
2370,58.0
2380,51.6
2390,53.2
2400,61.0
2410,70.6
2420,50.8
2430,59.7
2440,68.2
2450,62.0
2460,62.8
2470,87.2
2480,89.5
2490,89.2
2500,101.6
2510,103.3
2520,99.4
2530,89.9
2540,88.6
2550,87.7
2560,91.4
2570,75.8
2580,84.6
2590,83.4
2600,83.9
2610,70.5
2620,74.5
2630,73.6
2640,73.2
2650,89.5
2660,83.9
2670,79.1
2680,71.2
2690,78.0
2700,61.1
2710,73.8
2720,83.7
2730,81.3
2740,95.1
2750,75.2
2760,89.2
2770,96.1
2780,96.8
2790,93.9
2800,93.0
2810,93.7
2820,84.3
2830,83.7
2840,65.3
2850,70.8
2860,59.0
2870,45.3
2880,39.4
2890,44.5
2900,59.8
2910,50.8
2920,51.1
2930,49.9
2940,61.0
2950,56.8
2960,54.5
2970,55.5
2980,57.7
2990,55.6
3000,47.2
3010,72.2
3020,72.6
3030,73.1
3040,62.7
3050,76.2
3060,83.1
3070,88.8
3080,89.6
3090,90.4
3100,80.6
3110,59.2
3120,93.9
3130,109.6
3140,108.9
3150,93.7
3160,92.0
3170,98.6
3180,100.9
3190,101.2
3200,104.8
3210,106.0
3220,68.7
3230,65.0
3240,82.0
3250,94.5
3260,113.0
3270,102.3
3280,97.8
3290,99.1
3300,133.9
3310,125.2
3320,122.7
3330,120.0
3340,100.8
3350,88.7
3360,65.4
3370,64.6
3380,75.7
3390,74.0
3400,37.7
3410,38.6
3420,56.8
3430,46.2
3440,47.4
3450,103.3
3460,140.6
3470,143.7
3480,139.1
3490,131.8
3500,140.8
3510,145.3
3520,139.5
3530,144.2
3540,144.2
3550,87.9
3560,51.1
3570,58.0
3580,65.9
3590,77.1
3600,91.6
3610,86.7
3620,113.3
3630,110.4
3640,115.5
3650,116.0
3660,119.1
3670,118.9
3680,111.8
3690,107.4
3700,88.8
3710,105.8
3720,66.7
3730,78.3
3740,78.4
3750,80.5
3760,82.1
3770,70.8
3780,66.7
3790,64.5
3800,60.4
3810,44.8
3820,49.0
3830,35.5
3840,35.7
3850,38.8
3860,37.9
3870,45.4
3880,45.2
3890,40.2
3900,53.7
3910,56.1
3920,53.2
3930,53.2
3940,53.7
3950,56.5
3960,53.4
3970,45.6
3980,43.8
3990,44.7
4000,34.9
4010,37.4
4020,50.4
4030,54.7
4040,66.4
4050,62.0
4060,71.4
4070,71.5
4080,77.2
4090,78.2
4100,75.9
4110,70.6
4120,66.4
4130,68.2
4140,51.0
4150,49.0
4160,43.1
4170,43.9
4180,36.1
4190,35.8
4200,31.7
4210,44.2
4220,34.1
4230,44.9
4240,48.0
4250,45.9
4260,48.2
4270,74.2
4280,91.3
4290,91.7
4300,93.2
4310,84.9
4320,85.7
4330,73.9
4340,76.1
4350,77.6
4360,83.7
4370,67.7
4380,50.6
4390,48.9
4400,48.6
4410,46.1
4420,64.4
4430,68.2
4440,62.8
4450,78.3
4460,75.8
4470,67.3
4480,73.4
4490,78.8
4500,78.8
4510,77.3
4520,67.7
4530,67.8
4540,66.3
4550,51.1
4560,43.7
4570,57.2
4580,58.5
4590,59.2
4600,61.0
4610,63.1
4620,82.4
4630,98.4
4640,100.2
4650,98.4
4660,94.8
4670,85.7
4680,91.0
4690,100.5
4700,113.7
4710,109.4
4720,80.7
4730,58.9
4740,58.8
4750,64.9
4760,84.3
4770,84.5
4780,74.8
4790,64.2
4800,59.9
4810,67.2
4820,67.1
