10,9.0
20,7.33
30,13.25
40,13.0
50,17.0
60,14.86
70,14.38
80,13.56
90,14.0
100,14.2
110,12.8
120,12.7
130,11.2
140,10.7
150,7.5
160,8.3
170,12.8
180,13.0
190,11.4
200,15.1
210,18.2
220,18.6
230,18.0
240,17.5
250,20.6
260,20.2
270,18.7
280,18.3
290,19.5
300,16.7
310,15.7
320,16.6
330,16.5
340,17.1
350,16.1
360,16.7
370,12.9
380,12.8
390,11.6
400,12.2
410,14.1
420,14.0
430,15.3
440,15.9
450,16.1
460,16.8
470,18.7
480,20.4
490,24.5
500,26.0
510,21.8
520,20.8
530,21.2
540,20.0
550,20.6
560,20.8
570,19.4
580,19.3
590,18.1
600,16.8
610,17.4
620,17.1
630,18.3
640,19.3
650,22.1
660,20.2
670,20.9
680,19.9
690,17.8
700,17.2
710,20.7
720,24.3
730,20.7
740,21.5
750,15.5
760,19.2
770,21.7
780,21.3
790,21.3
800,20.2
810,17.1
820,13.5
830,16.6
840,17.6
850,19.7
860,20.3
870,19.8
880,20.9
890,21.3
900,29.3
910,34.8
920,35.8
930,33.6
940,31.0
950,32.3
960,30.8
970,30.1
980,30.3
990,32.0
1000,25.3
1010,18.8
1020,18.4
1030,18.8
1040,18.6
1050,20.3
1060,18.7
1070,17.4
1080,17.3
1090,16.1
1100,18.2
1110,24.4
1120,25.4
1130,26.9
1140,30.5
1150,26.1
1160,25.8
1170,24.5
1180,22.9
1190,23.1
1200,23.7
1210,22.9
1220,25.5
1230,27.7
1240,29.1
1250,30.7
1260,35.1
1270,36.6
1280,39.9
1290,38.4
1300,37.7
1310,34.1
1320,30.5
1330,30.1
1340,28.7
1350,27.6
1360,26.9
1370,28.6
1380,25.4
1390,27.6
1400,24.9
1410,31.0
1420,36.1
1430,40.6
1440,37.0
1450,49.9
1460,47.6
1470,45.3
1480,47.4
1490,47.3
1500,47.3
1510,52.5
1520,47.1
1530,46.0
1540,48.9
1550,35.8
1560,37.9
1570,38.7
1580,37.3
1590,37.6
1600,38.3
1610,27.9
1620,32.6
1630,25.7
1640,29.8
1650,37.9
1660,37.9
1670,44.0
1680,47.1
1690,46.6
1700,48.3
1710,54.8
1720,52.4
1730,55.0
1740,48.2
1750,42.2
1760,39.0
1770,34.7
1780,34.1
1790,38.5
1800,39.6
1810,31.1
1820,28.5
1830,29.1
1840,32.3
1850,29.9
1860,32.0
1870,28.5
1880,27.3
1890,23.8
1900,22.9
1910,22.2
1920,24.2
1930,24.0
1940,20.6
1950,30.6
1960,29.2
1970,31.2
1980,32.1
1990,31.5
2000,28.3
2010,32.6
2020,31.8
2030,29.4
2040,31.9
2050,36.1
